38-39	36-37	34-35	32-33	30-31	28-29	26-27	24-25	Error	Total
0	0	0	0	0	4	738	26	0	768
0	0	0	0	0	1	750	17	0	768
0	0	0	0	0	1	749	18	0	768
0	0	0	0	0	3	726	39	0	768
0	0	0	0	0	2	736	30	0	768
0	0	0	0	0	2	746	20	0	768
0	0	0	0	0	3	738	27	0	768
0	0	0	0	0	3	727	38	0	768
0	0	0	0	0	4	725	39	0	768
0	0	0	0	0	4	730	34	0	768
0	0	0	0	0	5	736	27	0	768
0	0	0	0	0	1	740	27	0	768
0	0	0	0	0	2	756	10	0	768
0	0	0	0	0	1	745	22	0	768
0	0	0	0	0	1	746	21	0	768
0	0	0	0	0	1	741	26	0	768
0	0	0	0	0	3	743	22	0	768
0	0	0	0	0	2	749	17	0	768
0	0	0	0	0	1	736	31	0	768
0	0	0	0	0	1	745	22	0	768
0	0	0	0	0	1	747	20	0	768
0	0	0	0	0	2	746	20	0	768
0	0	0	0	0	1	736	31	0	768
0	0	0	0	0	3	742	23	0	768
0	0	0	0	0	2	746	20	0	768
0	0	0	0	0	1	744	23	0	768
0	0	0	0	0	1	737	30	0	768
0	0	0	0	0	1	735	32	0	768
0	0	0	0	0	0	739	29	0	768
0	0	0	0	0	1	740	27	0	768
0	0	0	0	0	0	741	27	0	768
0	0	0	0	0	2	747	19	0	768
0	0	0	0	0	3	748	17	0	768
0	0	0	0	0	0	734	34	0	768
0	0	0	0	0	2	751	15	0	768
0	0	0	0	0	4	747	17	0	768
0	0	0	0	0	3	739	26	0	768
0	0	0	0	0	1	739	28	0	768
0	0	0	0	0	1	739	28	0	768
0	0	0	0	0	3	755	10	0	768
0	0	0	0	0	3	746	19	0	768
0	0	0	0	0	2	740	26	0	768
0	0	0	0	0	2	750	16	0	768
0	0	0	0	0	3	749	16	0	768
0	0	0	0	0	4	749	15	0	768
0	0	0	0	0	3	750	15	0	768
0	0	0	0	0	1	736	31	0	768
0	0	0	0	0	5	743	20	0	768
0	0	0	0	0	1	735	32	0	768
0	0	0	0	0	2	745	21	0	768
0	0	0	0	0	0	742	26	0	768
0	0	0	0	0	0	742	26	0	768
0	0	0	0	0	0	739	29	0	768
0	0	0	0	0	0	722	46	0	768
0	0	0	0	0	0	725	43	0	768
0	0	0	0	0	1	728	39	0	768
0	0	0	0	0	0	730	38	0	768
0	0	0	0	0	0	738	30	0	768
0	0	0	0	0	0	724	44	0	768
0	0	0	0	0	1	719	48	0	768
0	0	0	0	0	0	718	50	0	768
0	0	0	0	0	0	727	41	0	768
0	0	0	0	0	2	726	40	0	768
0	0	0	0	0	2	727	39	0	768
0	0	0	0	0	0	722	46	0	768
0	0	0	0	0	1	714	53	0	768
0	0	0	0	0	0	683	85	0	768
0	0	0	0	0	0	712	56	0	768
0	0	0	0	0	2	719	47	0	768
0	0	0	0	0	1	723	44	0	768
0	0	0	0	0	1	692	75	0	768
0	0	0	0	0	1	703	64	0	768
0	0	0	0	0	0	721	47	0	768
0	0	0	0	0	4	717	47	0	768
0	0	0	0	0	2	721	45	0	768
0	0	0	0	0	0	716	52	0	768
0	0	0	0	0	2	709	57	0	768
0	0	0	0	0	0	703	65	0	768
0	0	0	0	0	0	703	65	0	768
0	0	0	0	0	0	717	51	0	768
0	0	0	0	0	0	711	57	0	768
0	0	0	0	0	0	708	60	0	768
0	0	0	0	0	1	714	53	0	768
0	0	0	0	0	0	711	57	0	768
0	0	0	0	0	0	710	58	0	768
0	0	0	0	0	0	707	61	0	768
0	0	0	0	0	0	705	63	0	768
0	0	0	0	0	0	716	52	0	768
0	0	0	0	0	0	702	66	0	768
0	0	0	0	0	0	693	75	0	768
0	0	0	0	0	0	701	67	0	768
0	0	0	0	0	0	694	74	0	768
0	0	0	0	0	0	693	75	0	768
0	0	0	0	0	0	689	79	0	768
0	0	0	0	0	1	715	52	0	768
0	0	0	0	0	0	704	64	0	768
0	0	0	0	0	1	698	69	0	768
0	0	0	0	0	0	704	64	0	768
0	0	0	0	0	0	700	68	0	768
0	0	0	0	0	0	650	118	0	768
0	0	0	0	0	0	697	71	0	768
0	0	0	0	0	0	692	76	0	768
0	0	0	0	0	0	696	72	0	768
0	0	0	0	0	0	694	74	0	768
