38-39	36-37	34-35	32-33	30-31	28-29	26-27	24-25	Error	Total
0	0	0	0	1	118	504	145	0	768
0	0	0	0	0	74	491	203	0	768
0	0	0	0	1	78	498	191	0	768
0	0	0	0	1	74	488	205	0	768
0	0	0	0	2	86	499	181	0	768
0	0	0	0	2	82	504	180	0	768
0	0	0	0	4	81	485	198	0	768
0	0	0	0	3	80	476	209	0	768
0	0	0	0	2	91	500	175	0	768
0	0	0	0	3	117	491	157	0	768
0	0	0	0	18	146	451	153	0	768
0	0	0	0	16	150	441	161	0	768
0	0	0	0	21	151	437	159	0	768
0	0	0	0	16	149	443	160	0	768
0	0	0	0	12	159	454	143	0	768
0	0	0	0	12	158	460	138	0	768
0	0	0	0	9	156	457	146	0	768
0	0	0	0	8	153	466	141	0	768
0	0	0	0	8	150	463	147	0	768
0	0	0	0	11	151	436	170	0	768
0	0	0	0	12	150	415	191	0	768
0	0	0	0	10	147	416	195	0	768
0	0	0	0	10	156	422	180	0	768
0	0	0	0	12	150	413	193	0	768
0	0	0	0	16	189	434	129	0	768
0	0	0	0	14	230	465	59	0	768
0	0	0	0	15	215	483	55	0	768
0	0	0	0	4	164	485	115	0	768
0	0	0	0	2	158	494	114	0	768
0	0	0	0	5	176	478	109	0	768
0	0	0	0	8	181	453	126	0	768
0	0	0	0	2	138	468	160	0	768
0	0	0	0	10	158	465	135	0	768
0	0	0	0	8	155	453	152	0	768
0	0	0	0	9	145	462	152	0	768
0	0	0	0	4	132	469	163	0	768
0	0	0	0	4	127	476	161	0	768
0	0	0	0	5	142	490	131	0	768
0	0	0	0	5	133	476	154	0	768
0	0	0	0	5	136	491	136	0	768
0	0	0	0	5	135	486	142	0	768
0	0	0	0	4	138	491	135	0	768
0	0	0	0	6	136	491	135	0	768
0	0	0	0	5	145	479	139	0	768
0	0	0	0	5	140	478	145	0	768
0	0	0	0	9	136	495	128	0	768
0	0	0	0	8	163	472	125	0	768
0	0	0	0	6	232	463	67	0	768
0	0	0	0	7	227	469	65	0	768
0	0	0	0	14	223	467	64	0	768
0	0	0	0	16	230	465	57	0	768
0	0	0	0	13	225	467	63	0	768
0	0	0	0	38	259	426	45	0	768
0	0	0	0	16	194	500	58	0	768
0	0	0	0	21	171	458	118	0	768
0	0	0	0	19	165	471	113	0	768
0	0	0	0	16	170	471	111	0	768
0	0	0	0	11	176	476	105	0	768
0	0	0	0	3	166	442	157	0	768
0	0	0	0	8	165	445	150	0	768
0	0	0	0	6	159	456	147	0	768
0	0	0	0	7	197	413	151	0	768
0	0	0	0	19	207	451	91	0	768
0	0	0	0	18	181	465	104	0	768
0	0	0	0	20	215	440	93	0	768
0	0	0	0	17	189	466	96	0	768
0	0	0	0	15	173	460	120	0	768
0	0	0	0	4	132	463	169	0	768
0	0	0	0	4	141	482	141	0	768
0	0	0	0	5	125	502	136	0	768
0	0	0	0	5	117	495	151	0	768
0	0	0	0	3	124	504	137	0	768
0	0	0	0	2	117	505	144	0	768
0	0	0	0	2	116	465	185	0	768
0	0	0	0	2	120	492	154	0	768
0	0	0	0	2	122	471	173	0	768
0	0	0	0	2	116	446	204	0	768
0	0	0	0	4	115	483	166	0	768
0	0	0	0	2	117	479	170	0	768
0	0	0	0	2	117	483	166	0	768
0	0	0	0	3	116	461	188	0	768
0	0	0	0	2	101	492	173	0	768
0	0	0	0	4	109	480	175	0	768
0	0	0	0	10	140	450	168	0	768
0	0	0	0	0	126	478	164	0	768
0	0	0	0	0	120	485	163	0	768
0	0	0	0	4	117	477	170	0	768
0	0	0	0	4	122	496	146	0	768
0	0	0	0	3	151	528	86	0	768
0	0	0	16	36	196	444	76	0	768
0	0	0	10	43	208	444	63	0	768
0	0	0	0	23	237	467	41	0	768
0	0	0	0	10	173	506	79	0	768
0	0	0	0	8	158	466	136	0	768
0	0	0	0	16	170	466	116	0	768
0	0	0	0	13	176	462	117	0	768
0	0	0	0	17	168	468	115	0	768
0	0	0	0	17	171	458	122	0	768
0	0	0	0	18	165	454	131	0	768
0	0	0	0	19	151	463	135	0	768
0	0	0	0	23	151	468	126	0	768
0	0	0	0	21	154	462	131	0	768
0	0	0	0	19	161	454	134	0	768
0	0	0	0	21	170	472	105	0	768
0	0	0	0	19	152	492	105	0	768
0	0	0	0	12	170	508	78	0	768
0	0	0	0	16	205	469	78	0	768
0	0	0	0	16	200	475	77	0	768
0	0	0	0	15	202	488	63	0	768
0	0	0	0	3	158	486	121	0	768
0	0	0	0	7	177	474	110	0	768
0	0	0	0	14	199	502	53	0	768
0	0	0	0	9	219	470	70	0	768
0	0	0	0	5	203	487	73	0	768
0	0	0	0	14	219	501	34	0	768
0	0	0	0	21	221	496	30	0	768
0	0	0	0	18	226	472	52	0	768
0	0	0	0	19	222	488	39	0	768
0	0	0	0	18	220	477	53	0	768
0	0	0	0	18	220	471	59	0	768
0	0	0	0	12	187	515	54	0	768
0	0	0	0	17	217	497	37	0	768
0	0	0	0	2	177	533	56	0	768
0	0	0	0	4	160	513	91	0	768
0	0	0	0	5	158	527	78	0	768
0	0	0	0	4	151	492	121	0	768
0	0	0	0	5	149	517	97	0	768
0	0	0	0	6	118	530	114	0	768
0	0	0	0	2	91	582	93	0	768
0	0	0	0	3	87	591	87	0	768
0	0	0	0	7	91	597	73	0	768
0	0	0	0	3	94	575	96	0	768
0	0	0	0	5	113	588	62	0	768
0	0	0	0	1	152	554	61	0	768
0	0	0	0	11	231	430	96	0	768
0	0	0	0	10	250	400	108	0	768
0	0	0	0	11	236	427	94	0	768
0	0	0	0	10	253	418	87	0	768
0	0	0	0	19	255	449	45	0	768
0	0	0	0	5	102	537	124	0	768
0	0	0	0	4	61	549	154	0	768
0	0	0	0	4	66	553	145	0	768
0	0	0	0	4	57	554	153	0	768
0	0	0	0	4	63	555	146	0	768
0	0	0	0	2	65	561	140	0	768
0	0	0	0	1	72	556	139	0	768
0	0	0	0	1	81	545	141	0	768
0	0	0	0	3	78	530	157	0	768
0	0	0	0	4	76	536	152	0	768
0	0	0	0	4	82	535	147	0	768
0	0	0	0	7	140	535	86	0	768
0	0	0	0	26	204	408	130	0	768
0	0	0	0	25	207	408	128	0	768
0	0	0	0	20	210	400	138	0	768
0	0	0	0	15	209	401	143	0	768
0	0	0	0	20	220	419	109	0	768
0	0	0	0	43	193	378	154	0	768
0	0	0	0	31	180	413	144	0	768
0	0	0	0	4	150	472	142	0	768
0	0	0	0	2	233	454	79	0	768
0	0	0	0	6	174	515	73	0	768
0	0	0	0	2	217	502	47	0	768
0	0	0	0	4	113	545	106	0	768
0	0	0	0	3	92	530	143	0	768
0	0	0	0	2	91	537	138	0	768
0	0	0	0	2	90	526	150	0	768
0	0	0	0	1	96	524	147	0	768
0	0	0	0	2	85	522	159	0	768
0	0	0	0	6	76	544	142	0	768
0	0	0	0	3	81	522	162	0	768
0	0	0	0	2	97	523	146	0	768
0	0	0	0	4	89	516	159	0	768
0	0	0	0	2	77	522	167	0	768
0	0	0	0	8	69	514	177	0	768
0	0	0	0	4	82	533	149	0	768
0	0	0	0	2	119	535	112	0	768
0	0	0	0	2	121	541	104	0	768
0	0	0	0	2	123	537	106	0	768
0	0	0	0	0	123	529	116	0	768
0	0	0	0	1	122	532	113	0	768
0	0	0	0	1	122	535	110	0	768
0	0	0	0	1	122	528	117	0	768
0	0	0	0	2	125	525	116	0	768
0	0	0	0	5	122	522	119	0	768
0	0	0	0	2	157	528	81	0	768
0	0	0	0	4	143	548	73	0	768
0	0	0	0	2	152	524	90	0	768
0	0	0	0	3	144	531	90	0	768
0	0	0	0	8	145	533	82	0	768
0	0	0	0	6	148	535	79	0	768
0	0	0	0	5	145	513	105	0	768
0	0	0	0	11	155	511	91	0	768
0	0	0	0	1	122	518	127	0	768
0	0	0	0	4	117	498	149	0	768
0	0	0	0	3	124	537	104	0	768
0	0	0	0	1	106	527	134	0	768
0	0	0	0	1	140	564	63	0	768
0	0	0	0	3	155	546	64	0	768
0	0	0	0	5	147	565	51	0	768
0	0	0	0	6	150	560	52	0	768
0	0	0	0	1	141	548	78	0	768
0	0	0	0	2	137	553	76	0	768
0	0	0	0	5	141	560	62	0	768
0	0	0	0	1	138	561	68	0	768
0	0	0	0	0	122	542	104	0	768
0	0	0	0	5	89	557	117	0	768
0	0	0	0	2	88	553	125	0	768
0	0	0	0	1	82	542	143	0	768
0	0	0	0	2	97	544	125	0	768
0	0	0	0	2	102	542	122	0	768
0	0	0	0	4	99	549	116	0	768
0	0	0	0	3	96	527	142	0	768
0	0	0	0	3	105	538	122	0	768
0	0	0	0	1	85	504	178	0	768
0	0	0	0	1	96	496	175	0	768
0	0	0	0	1	92	522	153	0	768
0	0	0	0	1	86	516	165	0	768
0	0	0	0	1	93	520	154	0	768
0	0	0	0	0	92	509	167	0	768
0	0	0	0	1	86	517	164	0	768
0	0	0	0	1	101	517	149	0	768
0	0	0	0	4	118	525	121	0	768
0	0	0	0	31	203	471	63	0	768
0	0	0	0	24	216	468	60	0	768
0	0	0	0	26	191	504	47	0	768
0	0	0	0	37	187	502	42	0	768
0	0	0	0	36	182	487	63	0	768
0	0	0	0	35	179	496	58	0	768
0	0	0	0	43	172	506	47	0	768
0	0	0	0	16	153	507	92	0	768
0	0	0	0	6	132	536	94	0	768
0	0	0	0	4	135	540	89	0	768
0	0	0	0	1	137	536	94	0	768
0	0	0	0	2	143	555	68	0	768
0	0	0	0	10	131	562	65	0	768
0	0	0	0	10	130	547	81	0	768
0	0	0	0	7	133	535	93	0	768
0	0	0	0	9	138	539	82	0	768
0	0	0	0	20	163	515	70	0	768
0	0	0	0	42	165	521	40	0	768
0	0	0	0	13	138	557	60	0	768
0	0	0	0	5	103	575	85	0	768
0	0	0	0	3	108	560	97	0	768
0	0	0	0	4	120	551	93	0	768
0	0	0	0	3	121	544	100	0	768
0	0	0	0	4	127	563	74	0	768
0	0	0	0	5	136	547	80	0	768
0	0	0	0	2	133	533	100	0	768
0	0	0	0	2	123	523	120	0	768
0	0	0	0	2	129	525	112	0	768
0	0	0	0	8	129	539	92	0	768
0	0	0	0	4	128	531	105	0	768
0	0	0	0	4	123	520	121	0	768
0	0	0	0	5	120	543	100	0	768
0	0	0	0	12	117	535	104	0	768
0	0	0	0	6	122	555	85	0	768
0	0	0	0	9	119	551	89	0	768
0	0	0	0	6	128	537	97	0	768
0	0	0	0	4	122	534	108	0	768
0	0	0	0	6	128	544	90	0	768
0	0	0	0	1	100	533	134	0	768
0	0	0	0	2	100	510	156	0	768
0	0	0	0	8	92	464	204	0	768
0	0	0	0	11	81	497	179	0	768
0	0	0	0	9	79	463	217	0	768
0	0	0	0	10	78	499	181	0	768
0	0	0	0	12	94	508	154	0	768
0	0	0	0	5	94	510	159	0	768
0	0	0	0	5	99	515	149	0	768
0	0	0	0	2	87	546	133	0	768
0	0	0	0	3	92	549	124	0	768
0	0	0	0	12	91	507	158	0	768
0	0	0	0	19	121	491	137	0	768
0	0	0	0	25	128	499	116	0	768
0	0	0	0	25	138	483	122	0	768
0	0	0	0	25	141	521	81	0	768
0	0	0	0	15	197	470	86	0	768
0	0	0	0	28	169	501	70	0	768
0	0	0	0	32	176	499	61	0	768
0	0	0	0	29	160	512	67	0	768
0	0	0	0	12	196	519	41	0	768
0	0	0	0	32	233	468	35	0	768
0	0	0	0	28	257	452	31	0	768
0	0	0	0	26	254	449	39	0	768
0	0	0	0	27	259	447	35	0	768
0	0	0	0	38	220	473	37	0	768
0	0	0	0	35	240	481	12	0	768
0	0	0	0	40	214	477	37	0	768
0	0	0	0	49	213	480	26	0	768
0	0	0	0	39	211	474	44	0	768
0	0	0	0	29	227	478	34	0	768
0	0	0	0	26	217	484	41	0	768
0	0	0	0	10	191	498	69	0	768
0	0	0	0	6	210	488	64	0	768
0	0	0	0	9	187	506	66	0	768
0	0	0	0	15	192	492	69	0	768
0	0	0	0	18	191	485	74	0	768
0	0	0	0	17	203	485	63	0	768
0	0	0	0	17	195	483	73	0	768
0	0	0	0	17	203	468	80	0	768
0	0	0	0	19	200	481	68	0	768
0	0	0	0	18	207	479	64	0	768
0	0	0	0	15	205	488	60	0	768
0	0	0	0	17	196	472	83	0	768
0	0	0	0	15	195	493	65	0	768
0	0	0	0	23	191	483	71	0	768
0	0	0	0	21	192	491	64	0	768
0	0	0	0	26	174	489	79	0	768
0	0	0	0	29	208	470	61	0	768
0	0	0	0	35	218	456	59	0	768
