38-39	36-37	34-35	32-33	30-31	28-29	26-27	24-25	Error	Total
0	0	0	0	1	29	726	12	0	768
0	0	0	0	5	41	708	14	0	768
0	0	0	0	2	63	694	9	0	768
0	0	0	0	3	60	694	11	0	768
0	0	0	0	2	46	705	15	0	768
0	0	0	0	1	36	722	9	0	768
0	0	0	0	1	40	718	9	0	768
0	0	0	0	0	33	720	15	0	768
0	0	0	0	3	65	687	13	0	768
0	0	0	0	2	57	698	11	0	768
0	0	0	0	1	37	714	16	0	768
0	0	0	0	0	24	738	6	0	768
0	0	0	0	2	21	737	8	0	768
0	0	0	0	3	29	725	11	0	768
0	0	0	0	4	56	698	10	0	768
0	0	0	0	4	68	691	5	0	768
0	0	0	1	7	62	692	6	0	768
0	0	0	0	4	41	715	8	0	768
0	0	0	0	3	44	714	7	0	768
0	0	0	0	1	37	714	16	0	768
0	0	0	0	4	31	713	20	0	768
0	0	0	0	3	33	725	7	0	768
0	0	0	0	5	56	701	6	0	768
0	0	0	0	6	61	696	5	0	768
0	0	0	0	5	46	711	6	0	768
0	0	0	0	3	43	712	10	0	768
0	0	0	0	3	32	718	15	0	768
0	0	0	0	3	26	726	13	0	768
0	0	0	0	0	20	719	29	0	768
0	0	0	0	0	16	737	15	0	768
0	0	0	0	1	21	723	23	0	768
0	0	0	0	1	34	715	18	0	768
0	0	0	0	4	63	685	16	0	768
0	0	0	0	8	65	685	10	0	768
0	0	0	0	9	52	699	8	0	768
0	0	0	0	2	61	694	11	0	768
0	0	0	0	0	34	722	12	0	768
0	0	0	0	1	26	723	18	0	768
0	0	0	0	2	32	725	9	0	768
0	0	0	0	3	61	696	8	0	768
0	0	0	0	10	52	684	22	0	768
0	0	0	0	3	34	705	26	0	768
0	0	0	0	1	30	719	18	0	768
0	0	0	0	1	26	720	21	0	768
0	0	0	0	0	30	724	14	0	768
0	0	0	0	3	47	696	22	0	768
0	0	0	0	5	63	681	19	0	768
0	0	0	0	6	36	706	20	0	768
0	0	0	0	3	39	697	29	0	768
0	0	0	0	0	28	710	30	0	768
0	0	0	0	1	28	717	22	0	768
0	0	0	0	1	31	715	21	0	768
0	0	0	0	3	47	682	36	0	768
0	0	0	0	5	48	686	29	0	768
0	0	0	0	4	48	689	27	0	768
0	0	0	0	4	43	697	24	0	768
0	0	0	0	2	34	714	18	0	768
0	0	0	0	0	26	717	25	0	768
0	0	0	0	1	26	694	47	0	768
0	0	0	0	1	29	698	40	0	768
0	0	0	0	4	56	675	33	0	768
0	0	0	2	7	57	683	19	0	768
0	0	0	0	2	39	683	44	0	768
0	0	0	0	0	30	703	35	0	768
0	0	0	0	1	29	694	44	0	768
0	0	0	0	0	31	707	30	0	768
0	0	0	0	1	35	702	30	0	768
0	0	0	0	2	52	671	43	0	768
0	0	0	1	8	48	664	47	0	768
0	0	0	0	0	32	681	55	0	768
0	0	0	0	0	25	700	43	0	768
0	0	0	0	1	18	693	56	0	768
0	0	0	0	1	27	701	39	0	768
0	0	0	0	3	13	673	79	0	768
0	0	0	0	0	21	664	83	0	768
0	0	0	0	3	50	677	38	0	768
0	0	0	0	5	60	657	46	0	768
0	0	0	0	2	34	670	62	0	768
0	0	0	0	0	9	692	67	0	768
0	0	0	0	0	9	715	44	0	768
0	0	0	0	0	14	686	68	0	768
0	0	0	0	1	19	688	60	0	768
0	0	0	0	0	21	697	50	0	768
0	0	0	0	3	34	689	42	0	768
0	0	0	0	10	48	656	54	0	768
0	0	0	0	5	45	665	53	0	768
0	0	0	0	3	40	661	64	0	768
0	0	0	0	0	23	690	55	0	768
0	0	0	0	1	25	689	53	0	768
0	0	0	0	0	25	683	60	0	768
0	0	0	0	0	31	691	46	0	768
0	0	0	0	6	62	642	58	0	768
0	0	0	0	3	71	643	51	0	768
0	0	0	0	3	45	648	72	0	768
0	0	0	0	2	19	681	66	0	768
0	0	0	0	0	24	682	62	0	768
0	0	0	0	0	28	681	59	0	768
0	0	0	0	2	23	695	48	0	768
0	0	0	0	4	33	681	50	0	768
0	0	0	1	3	56	651	57	0	768
0	0	0	0	1	65	644	58	0	768
0	0	0	0	17	56	625	70	0	768
0	0	0	0	0	37	649	82	0	768
0	0	0	0	1	14	673	80	0	768
0	0	0	0	0	26	658	84	0	768
0	0	0	0	0	23	660	85	0	768
0	0	0	0	0	29	656	83	0	768
0	0	0	0	0	30	667	71	0	768
0	0	0	0	5	66	649	48	0	768
0	0	0	0	7	49	644	68	0	768
0	0	0	0	2	30	664	72	0	768
0	0	0	0	1	32	656	79	0	768
0	0	0	0	2	26	664	76	0	768
0	0	0	0	2	18	659	89	0	768
0	0	0	0	2	19	656	90	1	768
0	0	0	0	1	24	678	65	0	768
0	0	0	0	0	23	634	111	0	768
0	0	0	0	0	27	658	82	1	768
0	0	0	0	1	47	651	69	0	768
0	0	0	0	3	51	614	98	2	768
0	0	0	0	3	41	649	73	2	768
0	0	0	0	3	22	661	81	1	768
0	0	0	0	0	23	652	93	0	768
0	0	0	0	1	18	650	99	0	768
0	0	0	0	0	19	668	81	0	768
0	0	0	0	3	35	676	54	0	768
0	0	0	0	3	57	651	57	0	768
0	0	0	0	4	59	629	74	2	768
0	0	0	0	2	29	638	98	1	768
0	0	0	0	2	23	675	68	0	768
0	0	0	0	0	19	672	77	0	768
0	0	0	0	0	19	676	73	0	768
0	0	0	0	0	19	669	80	0	768
0	0	0	0	0	32	656	80	0	768
0	0	0	0	6	47	638	77	0	768
0	0	0	0	4	49	658	57	0	768
0	0	0	0	4	35	659	70	0	768
0	0	0	0	2	20	666	80	0	768
0	0	0	0	1	20	671	76	0	768
0	0	0	0	0	18	666	84	0	768
0	0	0	0	0	10	691	67	0	768
0	0	0	0	0	15	682	71	0	768
0	0	0	0	1	30	686	51	0	768
0	0	0	0	7	44	668	49	0	768
0	0	0	0	6	54	665	43	0	768
0	0	0	0	0	38	669	61	0	768
0	0	0	0	1	24	674	69	0	768
0	0	0	0	0	15	676	77	0	768
0	0	0	0	1	13	695	59	0	768
0	0	0	0	0	11	688	69	0	768
0	0	0	0	0	19	694	55	0	768
0	0	0	0	6	47	673	42	0	768
0	0	0	0	7	47	683	31	0	768
0	0	0	0	1	29	670	68	0	768
0	0	0	0	1	30	682	55	0	768
0	0	0	0	2	16	696	54	0	768
0	0	0	0	3	11	685	69	0	768
0	0	0	0	2	19	687	60	0	768
0	0	0	0	3	29	683	53	0	768
0	0	0	0	3	48	652	65	0	768
0	0	0	0	4	56	662	46	0	768
0	0	0	0	3	34	689	42	0	768
0	0	0	0	0	24	687	57	0	768
0	0	0	0	2	21	686	59	0	768
0	0	0	0	0	27	713	28	0	768
0	0	0	0	2	48	692	26	0	768
0	0	0	1	7	59	650	51	0	768
0	0	0	0	3	58	657	50	0	768
0	0	0	0	2	34	685	47	0	768
0	0	0	0	0	25	692	51	0	768
0	0	0	0	1	26	709	32	0	768
0	0	0	0	0	24	700	44	0	768
0	0	0	0	0	32	707	29	0	768
0	0	0	0	2	49	691	26	0	768
0	0	0	1	9	54	670	34	0	768
0	0	0	0	5	47	686	30	0	768
0	0	0	0	1	32	689	46	0	768
0	0	0	0	0	30	703	35	0	768
0	0	0	0	0	26	712	30	0	768
0	0	0	0	2	26	689	51	0	768
0	0	0	0	1	27	689	51	0	768
0	0	0	0	0	32	687	49	0	768
0	0	0	0	4	52	680	32	0	768
0	0	0	0	4	84	651	29	0	768
0	0	0	0	8	77	632	51	0	768
0	0	0	0	20	157	561	30	0	768
0	0	0	0	3	50	679	36	0	768
0	0	0	0	0	27	701	40	0	768
0	0	0	0	0	15	716	37	0	768
0	0	0	0	0	22	692	54	0	768
0	0	0	0	0	23	702	43	0	768
0	0	0	0	1	40	696	31	0	768
0	0	0	0	4	50	674	40	0	768
0	0	0	0	0	33	681	54	0	768
0	0	0	0	5	63	654	46	0	768
0	0	0	0	5	91	647	25	0	768
0	0	0	0	11	83	661	13	0	768
0	0	0	0	1	80	675	12	0	768
0	0	0	0	4	47	693	24	0	768
0	0	0	0	1	31	699	37	0	768
0	0	0	0	2	30	703	33	0	768
0	0	0	0	0	31	711	26	0	768
0	0	0	0	1	35	710	22	0	768
0	0	0	0	0	42	688	38	0	768
0	0	0	0	1	59	664	44	0	768
0	0	0	0	10	100	624	34	0	768
0	0	0	0	6	51	693	18	0	768
0	0	0	0	0	36	704	28	0	768
0	0	0	0	3	36	698	31	0	768
0	0	0	0	1	30	704	33	0	768
0	0	0	0	1	29	691	47	0	768
0	0	0	0	0	22	713	33	0	768
0	0	0	0	1	28	715	24	0	768
0	0	0	0	0	30	714	24	0	768
0	0	0	0	4	39	681	44	0	768
0	0	0	0	10	86	641	31	0	768
0	0	0	0	13	115	622	18	0	768
0	0	0	0	11	81	662	14	0	768
0	0	0	0	1	50	696	21	0	768
0	0	0	0	0	29	680	59	0	768
0	0	0	0	1	25	682	60	0	768
0	0	0	0	0	19	709	40	0	768
0	0	0	0	0	41	660	67	0	768
0	0	0	0	2	75	649	42	0	768
0	0	0	1	10	85	635	37	0	768
0	0	0	0	5	132	618	13	0	768
0	0	0	0	5	83	671	9	0	768
0	0	0	0	2	31	693	42	0	768
0	0	0	0	0	23	719	26	0	768
0	0	0	0	0	20	714	34	0	768
0	0	0	0	1	20	708	39	0	768
0	0	0	0	2	23	709	34	0	768
0	0	0	0	2	26	711	29	0	768
0	0	0	0	0	25	711	32	0	768
0	0	0	0	2	36	693	37	0	768
0	0	0	0	2	37	702	27	0	768
0	0	0	0	1	47	699	21	0	768
0	0	0	0	8	69	668	23	0	768
0	0	0	0	8	74	662	24	0	768
0	0	0	0	8	57	679	24	0	768
0	0	0	0	1	43	698	26	0	768
0	0	0	0	0	39	688	41	0	768
0	0	0	0	0	31	691	46	0	768
0	0	0	0	1	28	680	59	0	768
0	0	0	0	0	29	702	37	0	768
0	0	0	0	1	27	700	40	0	768
0	0	0	0	1	33	699	35	0	768
0	0	0	0	5	55	691	17	0	768
0	0	0	0	5	47	689	27	0	768
0	0	0	0	2	31	698	37	0	768
0	0	0	0	2	28	701	37	0	768
0	0	0	0	0	15	718	35	0	768
0	0	0	0	0	14	712	42	0	768
0	0	0	0	0	20	715	33	0	768
0	0	0	0	0	20	704	44	0	768
0	0	0	0	0	25	681	62	0	768
0	0	0	0	3	40	680	45	0	768
0	0	0	0	10	83	652	23	0	768
0	0	0	0	7	196	554	11	0	768
0	0	0	0	0	72	680	16	0	768
0	0	0	0	0	17	723	28	0	768
0	0	0	0	0	22	716	30	0	768
0	0	0	0	0	20	727	21	0	768
0	0	0	0	0	19	716	33	0	768
0	0	0	0	0	21	714	33	0	768
0	0	0	0	1	21	699	47	0	768
0	0	0	0	0	32	672	64	0	768
0	0	0	0	1	42	672	53	0	768
0	0	0	0	2	81	649	36	0	768
0	0	0	1	10	94	643	20	0	768
0	0	0	0	0	49	696	23	0	768
0	0	0	0	1	32	696	39	0	768
0	0	0	0	1	28	712	27	0	768
0	0	0	0	4	27	718	19	0	768
0	0	0	0	1	28	715	24	0	768
0	0	0	0	0	30	722	16	0	768
0	0	0	0	0	27	717	24	0	768
0	0	0	0	0	27	707	34	0	768
0	0	0	0	2	24	711	31	0	768
0	0	0	0	1	28	708	31	0	768
0	0	0	0	1	26	715	26	0	768
0	0	0	0	4	42	700	22	0	768
0	0	0	0	5	53	685	25	0	768
0	0	0	0	4	51	690	23	0	768
0	0	0	0	0	26	708	34	0	768
0	0	0	0	0	27	722	19	0	768
0	0	0	0	3	30	709	26	0	768
0	0	0	0	0	31	702	35	0	768
0	0	0	0	1	41	694	32	0	768
0	0	0	0	2	54	690	22	0	768
0	0	0	0	3	57	687	21	0	768
0	0	0	0	3	48	690	27	0	768
0	0	0	0	0	36	697	35	0	768
0	0	0	0	2	26	723	17	0	768
0	0	0	0	2	23	716	27	0	768
0	0	0	0	0	17	687	64	0	768
0	0	0	0	0	18	719	31	0	768
0	0	0	0	1	26	706	35	0	768
0	0	0	0	4	56	685	23	0	768
0	0	0	0	5	109	642	12	0	768
0	0	0	0	4	61	677	26	0	768
0	0	0	0	0	50	683	35	0	768
0	0	0	0	2	23	714	29	0	768
0	0	0	0	0	22	719	27	0	768
0	0	0	0	0	28	711	29	0	768
0	0	0	0	1	23	713	31	0	768
0	0	0	0	0	30	708	30	0	768
0	0	0	0	0	41	689	38	0	768
0	0	0	0	1	39	694	34	0	768
0	0	0	0	5	91	644	28	0	768
0	0	0	0	3	121	626	18	0	768
0	0	0	0	10	88	649	21	0	768
0	0	0	0	1	49	700	18	0	768
0	0	0	0	0	26	708	34	0	768
0	0	0	0	1	25	713	29	0	768
0	0	0	0	0	23	707	38	0	768
0	0	0	0	0	20	726	22	0	768
0	0	0	0	0	20	728	20	0	768
0	0	0	0	0	14	708	46	0	768
0	0	0	0	4	49	693	22	0	768
0	0	0	0	3	69	636	60	0	768
0	0	0	0	7	80	647	34	0	768
0	0	0	0	4	33	687	44	0	768
0	0	0	0	0	26	704	38	0	768
0	0	0	0	2	18	707	41	0	768
0	0	0	0	1	21	699	47	0	768
0	0	0	0	2	19	696	51	0	768
0	0	0	0	0	22	707	39	0	768
0	0	0	0	0	22	687	59	0	768
0	0	0	0	0	28	701	39	0	768
0	0	0	0	0	26	675	67	0	768
0	0	0	0	5	50	668	45	0	768
0	0	0	0	8	151	568	41	0	768
0	0	0	0	10	203	517	38	0	768
0	0	0	0	10	84	626	48	0	768
0	0	0	0	1	23	683	61	0	768
0	0	0	0	0	23	701	44	0	768
0	0	0	0	2	20	670	76	0	768
0	0	0	0	1	20	672	75	0	768
0	0	0	0	1	17	659	91	0	768
0	0	0	0	1	19	679	69	0	768
0	0	0	0	0	24	701	43	0	768
0	0	0	0	0	22	667	79	0	768
0	0	0	0	0	27	681	60	0	768
0	0	0	0	0	42	669	57	0	768
0	0	0	0	2	76	651	39	0	768
0	0	0	0	8	79	628	53	0	768
0	0	0	0	1	39	696	32	0	768
0	0	0	0	0	26	707	35	0	768
0	0	0	0	0	24	695	49	0	768
0	0	0	0	2	22	655	89	0	768
0	0	0	0	0	23	668	77	0	768
0	0	0	0	0	23	678	67	0	768
0	0	0	0	0	30	643	95	0	768
0	0	0	0	5	58	648	57	0	768
0	0	0	0	8	55	646	59	0	768
0	0	0	0	8	68	624	68	0	768
0	0	0	0	6	77	653	32	0	768
0	0	0	0	15	55	623	75	0	768
0	0	0	0	1	62	623	82	0	768
0	0	0	0	4	19	650	95	0	768
0	0	0	0	5	26	629	108	0	768
0	0	0	0	0	28	660	80	0	768
0	0	0	0	0	27	661	80	0	768
0	0	0	0	0	28	667	73	0	768
0	0	0	0	0	27	646	95	0	768
0	0	0	0	0	27	674	67	0	768
0	0	0	0	3	37	659	69	0	768
0	0	0	0	2	50	622	94	0	768
0	0	0	0	5	29	643	91	0	768
0	0	0	0	1	23	654	90	0	768
0	0	0	0	2	38	650	78	0	768
0	0	0	0	0	31	658	79	0	768
0	0	0	0	0	23	666	79	0	768
0	0	0	0	2	21	651	94	0	768
0	0	0	0	0	22	631	115	0	768
0	0	0	0	2	35	637	94	0	768
0	0	0	0	4	53	660	51	0	768
0	0	0	0	7	127	579	55	0	768
0	0	0	0	6	134	562	66	0	768
0	0	0	0	3	53	605	107	0	768
0	0	0	0	0	26	620	122	0	768
0	0	0	0	0	22	622	124	0	768
0	0	0	0	0	15	654	99	0	768
0	0	0	0	0	16	627	125	0	768
0	0	0	0	0	20	628	120	0	768
0	0	0	0	0	31	635	102	0	768
0	0	0	0	8	54	599	107	0	768
0	0	0	0	5	44	643	76	0	768
0	0	0	0	0	31	626	111	0	768
0	0	0	0	0	25	661	82	0	768
0	0	0	0	0	19	664	85	0	768
0	0	0	0	3	16	649	100	0	768
0	0	0	0	0	13	602	153	0	768
0	0	0	0	2	38	645	83	0	768
0	0	0	0	6	43	605	114	0	768
0	0	0	0	5	53	624	86	0	768
0	0	0	0	0	29	648	91	0	768
0	0	0	0	3	42	592	131	0	768
0	0	0	0	5	53	619	91	0	768
0	0	0	0	0	39	653	76	0	768
0	0	0	0	4	25	648	91	0	768
0	0	0	0	3	33	671	61	0	768
0	0	0	0	0	13	697	58	0	768
0	0	0	0	0	10	637	121	0	768
0	0	0	0	2	22	671	73	0	768
0	0	0	0	0	15	638	115	0	768
0	0	0	0	0	16	636	116	0	768
0	0	0	0	0	22	617	129	0	768
0	0	0	0	1	28	623	116	0	768
0	0	0	0	5	43	595	125	0	768
0	0	0	0	7	117	543	101	0	768
0	0	0	0	10	138	538	82	0	768
0	0	0	0	15	169	555	29	0	768
0	0	0	0	2	88	644	34	0	768
0	0	0	0	4	54	688	22	0	768
0	0	0	0	2	26	718	22	0	768
0	0	0	0	1	31	677	59	0	768
0	0	0	0	1	29	662	76	0	768
0	0	0	0	0	28	650	90	0	768
0	0	0	0	0	22	626	120	0	768
0	0	0	0	1	30	648	89	0	768
0	0	0	0	2	42	624	100	0	768
0	0	0	0	4	38	658	68	0	768
0	0	0	0	1	34	652	81	0	768
0	0	0	0	3	29	660	76	0	768
0	0	0	0	0	26	672	70	0	768
0	0	0	0	0	26	679	63	0	768
0	0	0	0	0	14	664	90	0	768
0	0	0	0	4	40	649	75	0	768
0	0	0	1	7	72	642	46	0	768
0	0	0	0	5	104	607	52	0	768
0	0	0	0	3	52	614	99	0	768
0	0	0	0	1	34	638	95	0	768
0	0	0	0	2	30	657	79	0	768
0	0	0	0	0	16	672	80	0	768
0	0	0	0	0	20	665	83	0	768
0	0	0	0	0	22	648	98	0	768
0	0	0	0	6	32	669	61	0	768
0	0	0	0	6	57	636	69	0	768
0	0	0	0	1	57	631	79	0	768
0	0	0	0	3	53	621	91	0	768
0	0	0	0	1	32	644	91	0	768
0	0	0	0	0	22	660	86	0	768
0	0	0	0	0	26	692	50	0	768
0	0	0	0	0	23	655	90	0	768
0	0	0	0	0	24	706	38	0	768
0	0	0	0	0	22	688	58	0	768
0	0	0	0	1	25	700	42	0	768
0	0	0	0	0	28	695	45	0	768
0	0	0	0	0	29	688	51	0	768
0	0	0	0	3	40	686	39	0	768
0	0	0	0	4	77	656	31	0	768
0	0	0	2	9	92	628	37	0	768
0	0	0	0	3	66	645	54	0	768
0	0	0	0	1	33	683	51	0	768
0	0	0	0	0	27	679	62	0	768
0	0	0	0	2	22	689	55	0	768
0	0	0	0	0	20	677	71	0	768
0	0	0	0	0	15	704	49	0	768
0	0	0	0	3	28	698	39	0	768
0	0	0	2	5	76	648	37	0	768
0	0	0	0	1	76	649	42	0	768
0	0	0	0	0	32	671	65	0	768
0	0	0	0	0	29	682	57	0	768
0	0	0	0	0	14	683	71	0	768
0	0	0	0	0	16	683	69	0	768
0	0	0	0	1	20	697	50	0	768
0	0	0	0	1	15	667	85	0	768
0	0	0	0	0	19	677	72	0	768
0	0	0	0	2	48	673	45	0	768
0	0	0	1	7	54	650	56	0	768
0	0	0	0	1	42	694	31	0	768
0	0	0	0	4	35	710	19	0	768
0	0	0	0	0	17	696	55	0	768
0	0	0	0	0	22	699	47	0	768
0	0	0	0	2	24	674	68	0	768
0	0	0	0	3	27	713	25	0	768
0	0	0	0	5	48	673	42	0	768
0	0	0	0	5	54	652	57	0	768
0	0	0	0	4	42	681	41	0	768
0	0	0	0	2	37	686	43	0	768
0	0	0	0	0	16	720	32	0	768
0	0	0	0	0	14	725	29	0	768
0	0	0	0	2	18	692	56	0	768
0	0	0	0	0	22	686	60	0	768
0	0	0	0	1	29	705	33	0	768
0	0	0	0	0	31	683	54	0	768
0	0	0	0	3	23	710	32	0	768
0	0	0	0	0	21	680	67	0	768
0	0	0	0	0	23	718	27	0	768
0	0	0	0	0	27	714	27	0	768
0	0	0	0	1	44	677	46	0	768
0	0	0	0	4	89	651	24	0	768
0	0	0	0	6	139	601	22	0	768
0	0	0	2	21	227	497	21	0	768
0	0	0	0	7	59	671	31	0	768
0	0	0	0	1	50	695	22	0	768
0	0	0	0	4	19	698	47	0	768
0	0	0	0	1	23	707	37	0	768
0	0	0	0	1	23	711	33	0	768
0	0	0	0	1	23	714	30	0	768
0	0	0	0	0	19	721	28	0	768
0	0	0	0	1	26	723	18	0	768
0	0	0	0	0	34	695	39	0	768
0	0	0	0	4	81	667	16	0	768
0	0	0	1	14	143	588	22	0	768
0	0	0	34	77	113	532	12	0	768
0	0	0	9	44	79	617	19	0	768
0	0	0	0	12	52	678	26	0	768
0	0	0	0	19	42	682	25	0	768
0	0	0	5	35	105	606	17	0	768
0	0	0	0	13	100	643	12	0	768
0	0	0	0	6	60	698	4	0	768
0	0	0	1	4	18	718	27	0	768
0	0	0	0	0	15	728	25	0	768
0	0	0	0	1	22	702	43	0	768
0	0	0	0	0	18	723	27	0	768
0	0	0	0	0	24	713	31	0	768
0	0	0	0	0	35	698	35	0	768
0	0	0	0	0	38	696	34	0	768
0	0	0	0	6	85	645	32	0	768
0	0	0	2	11	77	654	24	0	768
0	0	0	0	3	26	716	23	0	768
0	0	0	0	3	16	730	19	0	768
0	0	0	0	1	8	746	13	0	768
0	0	0	0	0	7	736	25	0	768
0	0	0	0	1	10	735	22	0	768
0	0	0	0	0	26	702	40	0	768
0	0	0	0	1	25	708	34	0	768
0	0	0	0	1	25	725	17	0	768
0	0	0	0	3	45	691	29	0	768
0	0	0	0	4	72	665	27	0	768
0	0	0	0	9	91	642	26	0	768
0	0	0	0	10	133	593	32	0	768
0	0	0	1	13	143	595	16	0	768
