38-39	36-37	34-35	32-33	30-31	28-29	26-27	24-25	Error	Total
0	0	0	0	7	122	597	42	0	768
0	0	0	0	13	138	578	39	0	768
0	0	0	0	13	148	588	19	0	768
0	0	0	0	10	144	586	28	0	768
0	0	0	0	13	152	593	10	0	768
0	0	0	0	11	134	583	40	0	768
0	0	0	0	10	136	579	43	0	768
0	0	0	0	10	136	586	36	0	768
0	0	0	0	9	132	594	33	0	768
0	0	0	0	10	121	603	34	0	768
0	0	0	0	6	67	653	42	0	768
0	0	0	0	5	82	657	24	0	768
0	0	0	0	6	126	619	17	0	768
0	0	0	0	4	74	639	51	0	768
0	0	0	0	10	105	600	53	0	768
0	0	0	0	12	127	576	53	0	768
0	0	0	0	7	133	602	26	0	768
0	0	0	0	6	122	602	38	0	768
0	0	0	0	9	145	604	10	0	768
0	0	0	0	5	130	604	29	0	768
0	0	0	0	3	135	606	24	0	768
0	0	0	0	4	133	597	34	0	768
0	0	0	0	6	132	593	37	0	768
0	0	0	0	13	127	592	36	0	768
0	0	0	0	6	138	594	30	0	768
0	0	0	0	4	146	601	17	0	768
0	0	0	0	3	136	598	31	0	768
0	0	0	0	4	151	595	18	0	768
0	0	0	0	4	130	598	36	0	768
0	0	0	0	4	126	602	36	0	768
0	0	0	0	10	144	599	15	0	768
0	0	0	1	8	148	600	11	0	768
0	0	0	1	10	143	594	20	0	768
0	0	0	0	7	153	603	5	0	768
0	0	0	0	5	135	606	22	0	768
0	0	0	0	2	148	603	15	0	768
0	0	0	0	1	133	603	31	0	768
0	0	0	0	2	141	608	17	0	768
0	0	0	0	8	148	603	9	0	768
0	0	0	3	8	154	599	4	0	768
0	0	0	0	6	156	580	26	0	768
0	0	0	0	0	135	585	48	0	768
0	0	0	0	1	141	614	12	0	768
0	0	0	0	6	140	610	12	0	768
0	0	0	0	10	143	596	19	0	768
0	0	0	0	12	138	604	14	0	768
0	0	0	0	13	159	589	7	0	768
0	0	0	0	4	111	624	29	0	768
0	0	0	0	4	126	629	9	0	768
0	0	0	0	4	143	601	20	0	768
0	0	0	0	8	128	609	23	0	768
0	0	0	0	4	142	610	12	0	768
0	0	0	0	2	122	576	68	0	768
0	0	0	0	3	149	570	46	0	768
0	0	0	0	3	145	578	42	0	768
0	0	0	0	3	123	556	86	0	768
0	0	0	0	3	156	584	25	0	768
0	0	0	0	4	144	576	44	0	768
0	0	0	0	5	145	597	21	0	768
0	0	0	0	2	144	586	36	0	768
0	0	0	0	4	144	584	36	0	768
0	0	0	0	3	101	612	52	0	768
0	0	0	0	6	153	571	38	0	768
0	0	0	0	6	128	571	63	0	768
0	0	0	0	5	112	593	58	0	768
0	0	0	0	4	118	587	59	0	768
0	0	0	0	6	174	572	16	0	768
0	0	0	0	3	111	630	24	0	768
0	0	0	0	2	156	570	40	0	768
0	0	0	0	8	162	564	34	0	768
0	0	0	0	4	162	590	12	0	768
0	0	0	0	9	171	582	6	0	768
0	0	0	0	5	149	590	24	0	768
0	0	0	0	2	147	595	24	0	768
0	0	0	0	7	183	559	19	0	768
0	0	0	0	2	104	592	70	0	768
0	0	0	0	3	102	607	56	0	768
0	0	0	0	0	92	625	51	0	768
0	0	0	0	4	112	603	49	0	768
0	0	0	0	1	93	566	108	0	768
0	0	0	0	8	116	585	59	0	768
0	0	0	0	5	163	559	41	0	768
0	0	0	0	16	222	525	5	0	768
0	0	0	0	15	172	544	37	0	768
0	0	0	0	17	211	516	24	0	768
0	0	0	0	19	204	527	18	0	768
0	0	0	0	0	100	634	34	0	768
0	0	0	0	0	90	596	82	0	768
0	0	0	0	1	131	593	43	0	768
0	0	0	0	7	147	579	35	0	768
0	0	0	0	3	133	585	47	0	768
0	0	0	0	3	164	580	21	0	768
0	0	0	0	0	129	590	49	0	768
0	0	0	0	4	175	576	13	0	768
0	0	0	0	7	201	538	22	0	768
0	0	0	0	4	185	565	14	0	768
0	0	0	0	6	158	575	29	0	768
0	0	0	0	2	121	605	40	0	768
0	0	0	0	2	87	595	84	0	768
0	0	0	0	4	163	563	38	0	768
0	0	0	0	14	136	572	46	0	768
0	0	0	0	12	175	556	25	0	768
0	0	0	1	10	152	560	45	0	768
0	0	0	0	10	156	570	32	0	768
0	0	0	0	1	116	598	53	0	768
0	0	0	0	4	141	581	42	0	768
0	0	0	0	1	106	559	102	0	768
0	0	0	0	4	105	583	76	0	768
0	0	0	0	2	132	581	53	0	768
0	0	0	0	6	144	578	40	0	768
0	0	0	0	5	123	565	75	0	768
0	0	0	0	6	124	569	69	0	768
0	0	0	0	6	119	558	85	0	768
0	0	0	0	4	85	539	140	0	768
0	0	0	0	6	130	591	41	0	768
0	0	0	0	5	93	583	87	0	768
0	0	0	0	4	90	543	131	0	768
0	0	0	0	4	102	553	109	0	768
0	0	0	0	3	113	539	113	0	768
0	0	0	0	5	121	570	72	0	768
0	0	0	0	7	131	572	58	0	768
0	0	0	0	7	130	586	45	0	768
0	0	0	0	1	131	597	39	0	768
0	0	0	0	7	125	578	58	0	768
0	0	0	0	6	124	570	68	0	768
0	0	0	1	6	131	563	67	0	768
0	0	0	0	6	122	566	74	0	768
0	0	0	0	6	125	581	56	0	768
0	0	0	0	14	149	585	20	0	768
0	0	0	0	3	175	555	35	0	768
0	0	0	0	4	158	516	90	0	768
0	0	0	0	5	173	516	74	0	768
0	0	0	1	3	156	544	64	0	768
0	0	0	0	2	172	516	78	0	768
0	0	0	0	3	150	477	138	0	768
0	0	0	0	4	192	508	64	0	768
0	0	0	0	4	115	554	95	0	768
0	0	0	0	4	107	541	116	0	768
0	0	0	0	5	92	561	110	0	768
0	0	0	0	4	106	571	87	0	768
0	0	0	0	6	157	552	53	0	768
0	0	0	0	5	134	557	72	0	768
0	0	0	0	8	178	509	73	0	768
0	0	0	0	7	211	513	37	0	768
0	0	0	0	6	146	463	153	0	768
0	0	0	0	3	90	573	102	0	768
0	0	0	0	5	119	558	86	0	768
0	0	0	0	9	282	477	0	0	768
0	0	0	0	2	133	585	48	0	768
0	0	0	0	0	120	541	107	0	768
0	0	0	0	2	124	561	81	0	768
0	0	0	0	8	133	523	104	0	768
0	0	0	0	9	159	523	77	0	768
0	0	0	0	7	153	545	63	0	768
0	0	0	0	3	156	572	37	0	768
0	0	0	0	1	172	523	72	0	768
0	0	0	0	4	68	543	153	0	768
0	0	0	0	5	65	530	168	0	768
0	0	0	0	0	67	544	157	0	768
0	0	0	0	5	63	536	164	0	768
0	0	0	0	6	120	549	93	0	768
0	0	0	0	4	92	575	97	0	768
0	0	0	0	6	74	539	149	0	768
0	0	0	0	12	99	583	74	0	768
0	0	0	0	16	127	503	122	0	768
0	0	0	0	11	131	528	98	0	768
0	0	0	0	9	132	509	118	0	768
0	0	0	0	9	152	508	99	0	768
0	0	0	0	10	182	494	82	0	768
0	0	0	0	13	119	529	107	0	768
0	0	0	1	10	125	520	112	0	768
0	0	0	0	7	147	561	53	0	768
0	0	0	0	3	83	545	137	0	768
0	0	0	0	10	153	521	84	0	768
0	0	0	0	9	118	560	81	0	768
0	0	0	0	3	124	537	104	0	768
0	0	0	0	4	116	600	48	0	768
0	0	0	0	5	93	620	50	0	768
0	0	0	1	6	167	576	18	0	768
0	0	0	0	18	122	577	51	0	768
0	0	0	0	19	167	541	41	0	768
0	0	0	0	15	162	534	57	0	768
0	0	0	1	17	167	513	70	0	768
0	0	0	0	4	125	518	121	0	768
0	0	0	0	9	165	516	78	0	768
0	0	0	0	14	195	494	65	0	768
0	0	0	0	10	186	510	62	0	768
0	0	0	0	8	152	552	56	0	768
0	0	0	0	8	124	552	84	0	768
0	0	0	0	6	139	537	86	0	768
0	0	0	0	9	152	533	74	0	768
0	0	0	0	17	194	528	29	0	768
0	0	0	0	8	169	543	48	0	768
0	0	0	0	5	137	510	116	0	768
0	0	0	0	10	129	539	90	0	768
0	0	0	0	10	141	506	111	0	768
0	0	0	0	11	135	480	142	0	768
0	0	0	0	11	180	522	55	0	768
0	0	0	1	13	203	492	59	0	768
0	0	0	0	13	186	494	75	0	768
0	0	0	0	12	125	525	106	0	768
0	0	0	0	14	163	501	90	0	768
0	0	0	0	9	171	525	63	0	768
0	0	0	0	19	187	488	74	0	768
0	0	0	1	22	172	499	74	0	768
0	0	0	0	20	205	500	43	0	768
0	0	0	0	16	252	471	29	0	768
0	0	0	0	3	184	541	40	0	768
0	0	0	0	15	179	519	55	0	768
0	0	0	0	8	152	549	59	0	768
0	0	0	13	57	233	460	5	0	768
0	0	0	0	11	191	528	38	0	768
0	0	0	0	12	133	545	78	0	768
0	0	0	0	4	151	528	85	0	768
0	0	0	0	6	119	549	94	0	768
0	0	0	0	8	165	578	17	0	768
0	0	0	0	7	132	549	80	0	768
0	0	0	0	8	142	539	79	0	768
0	0	0	0	13	135	532	88	0	768
0	0	0	0	6	134	561	67	0	768
0	0	0	0	8	131	540	89	0	768
0	0	0	0	8	129	533	98	0	768
0	0	0	0	6	145	531	86	0	768
0	0	0	0	9	131	548	80	0	768
0	0	0	0	1	99	594	74	0	768
0	0	0	0	10	112	584	62	0	768
0	0	0	0	7	110	547	104	0	768
0	0	0	0	8	108	560	92	0	768
0	0	0	0	10	133	564	61	0	768
0	0	0	0	6	109	603	50	0	768
0	0	0	0	6	104	567	91	0	768
0	0	0	0	10	136	570	52	0	768
0	0	0	0	4	117	583	64	0	768
0	0	0	0	7	149	588	24	0	768
0	0	0	0	9	150	578	31	0	768
0	0	0	0	10	157	548	53	0	768
0	0	0	0	6	133	561	68	0	768
0	0	0	0	15	165	501	87	0	768
0	0	0	3	25	214	454	72	0	768
0	0	0	0	11	159	494	104	0	768
0	0	0	0	5	146	551	66	0	768
0	0	0	0	6	123	560	79	0	768
0	0	0	0	6	132	537	93	0	768
0	0	0	0	5	128	540	95	0	768
0	0	0	0	10	181	545	32	0	768
0	0	0	0	5	156	566	41	0	768
0	0	0	0	10	196	526	36	0	768
0	0	0	0	7	197	498	66	0	768
0	0	0	0	7	214	470	77	0	768
0	0	0	0	10	209	524	25	0	768
0	0	0	0	16	212	478	62	0	768
0	0	0	0	13	176	552	27	0	768
0	0	0	0	19	221	489	39	0	768
0	0	0	0	15	199	520	34	0	768
0	0	0	0	6	136	574	52	0	768
0	0	0	0	18	185	498	67	0	768
0	0	0	0	18	179	522	49	0	768
0	0	0	0	14	180	531	43	0	768
0	0	0	0	16	200	516	36	0	768
0	0	0	0	32	234	481	21	0	768
0	0	0	0	32	268	443	25	0	768
0	0	0	0	7	259	481	21	0	768
0	0	0	0	17	220	497	34	0	768
0	0	0	0	10	198	501	59	0	768
0	0	0	0	9	169	502	88	0	768
0	0	0	0	7	157	519	85	0	768
0	0	0	0	8	237	491	32	0	768
0	0	0	0	22	212	504	30	0	768
0	0	0	0	21	222	503	22	0	768
0	0	0	0	12	154	490	112	0	768
0	0	0	0	12	174	507	75	0	768
0	0	0	0	5	196	508	59	0	768
0	0	0	0	3	159	485	121	0	768
0	0	0	0	9	191	522	46	0	768
0	0	0	0	14	163	511	80	0	768
0	0	0	0	8	175	555	30	0	768
0	0	0	0	11	193	523	41	0	768
0	0	0	0	6	166	542	54	0	768
0	0	0	0	16	160	502	90	0	768
0	0	0	0	11	191	507	59	0	768
0	0	0	0	9	181	529	49	0	768
0	0	0	0	7	201	506	54	0	768
0	0	0	0	13	176	533	46	0	768
0	0	0	2	12	158	490	106	0	768
0	0	0	0	12	179	520	57	0	768
0	0	0	0	4	191	537	36	0	768
0	0	0	0	10	215	527	16	0	768
0	0	0	0	0	168	566	34	0	768
0	0	0	0	4	102	582	80	0	768
0	0	0	0	13	188	546	21	0	768
0	0	0	0	10	176	514	68	0	768
0	0	0	0	11	218	487	52	0	768
0	0	0	2	16	232	484	34	0	768
0	0	0	4	20	228	472	44	0	768
0	0	0	2	33	234	434	65	0	768
0	0	0	0	7	205	494	62	0	768
0	0	0	0	8	247	497	16	0	768
0	0	0	0	6	241	488	33	0	768
0	0	0	0	10	246	490	22	0	768
0	0	0	0	8	276	460	24	0	768
0	0	0	0	20	279	448	21	0	768
0	0	0	0	23	334	393	18	0	768
0	0	0	0	20	302	431	15	0	768
0	0	0	0	21	261	462	24	0	768
0	0	0	0	34	414	320	0	0	768
0	0	0	0	25	236	503	4	0	768
0	0	0	0	29	224	508	7	0	768
0	0	0	0	24	218	517	9	0	768
0	0	0	0	33	254	463	18	0	768
0	0	0	0	23	316	405	24	0	768
